username,user_id,access_hash,name
amir13681990,120973296,5253022878897128446,Amir 93
Behzad_koohpeyma,464900340,7744033933065855486,Behzad (no invest🚫)
Aliasghar_ghasemiii,855850044,-1878803733589709893,Ali
spory13,1039668166,-932351344594078984,s por
DJBaruah20,1168112883,-4266958677641129359,DB
MakasakY261,1675139995,-6596431339663002657,Mamy Tiana Albert Ini
HarisRa0,5020060558,-2794820787218462342,Muhammad haris
Lemfo3,429036393,-2429546736645415147,so
Bangalee09,798514930,6378927073018433060,Bangalee
juanmoneygiveaways,1448338373,8085592186215492521,Ronaldo Arendela
Timmy440,1818396101,-85517277501617756,Timi A
Bestgreat1,2111545762,-2560445990059597043,Gift Angelic1
Shairarose16,5010754116,9103046376130631252,Shaira Rose Colubio
asik0796,5021104378,-6913727793710306153,Md Asik
rezaseyed3324,5021303514,-1584066475183413731,reza
ehsanseyed3324,5073702860,-9101183512845509290,ehsan
Hamid_hammet,43180979,6386438154357256331,Hamid Reza
phanmyhoa789,633882803,-1597023994889511757,phanmyhoa 789
Letisek,634113554,1536744763244572479,Letty
hami285,956198451,3045678531720930829,hami
faruq_sdq,1389692839,3795786530200017970,Faruq Sadiq
Asimbabe,1399976228,6776267554903258412,Mercy
Shahrum1,1840722819,-507761878922165765,Shahrum
rzimaad,1963826224,-3475737536408087232,Rzimaaad
bandagak,5001259224,-1344412314670387274,Banda Khuda
vivid69,5020128807,5008869856096949789,Sugiono
Sajadnori58,5048302602,-7007572048087234162,Sajad Nori
minaseyed3324,5059765757,7362290180526879647,mina
rightel3324,5066021574,-2003462105433249842,rightel
Mahnaz_zali,5299471222,5241988812526855397,Mahnaz
RE66ZZ,312327516,-3425642013614841071,@ star
sajjadbasiri,349701665,3595152033920710757,#
Animerulez,1210114024,-8348663186530291346,****The Monarch****
K3672,1671441078,2957466420493300159,m
reyhanehmusavi,1692132574,-8835878968290882721,Reyhaneh Musavi
Bidiex,1846987556,-5168210420729874966,John Samuel
alamin4245p,2040506258,115868330854748749,Md Alamin
aghkignmk,5019303907,-6606797888086107189,Admin13
deyinkertaiwo,5040964918,-8106680641945308350,Deyinkertaiwo
seyedyusefmusavi3,5056941210,-3698663296089331419,irancell
admiygfde,5092805215,-1368948389659329098,Admin14
Saba_sarin,5181396826,6317086280277662561,Sarah
